277																																																																																																																																																																																																																																																																																					
GT112	0	0	0.041762	0.114394	0	0	0	0	0.046928	0	0	0.00363	0.11126	0	0	0	0	0	0	0	0	0	0	0.233656	0	0.13926	0	0	0	0.103838	0	0.04866	0	0.070114	0	0.114586	0	0	0	0	0	0	0.019192	0	0	0.014962	0.077746	0	0.032212	0	0	0.060386	0	0.09418	0	0	0.119848	0	0	0	0	0	0	0	0	0.104448	0.003132	0	0.066444	0.099094	0.04227	0.09596	0.039742	0.132472	0.036328	0.076724	0	0.10003	0.12483	0.083078	0	0.049788	0.045334	0	0	0	0	0.069238	0.040834	0	0.063574	0.020472	0	0	0.056936	0.11798	0.052664	0	0.055192	0	0.132038	0	0.051084	0	0	0.0193	0	0	0	0	0	0	0	0.17367	0	0	0.144176	0.04744	0	0.013484	2	0	0.04263	0.106782	0	0	0.08749	0.047314	0	0	0	0	0	0.044884	0	0	0	0	0	0	0	0.033658	0.178978	0	0	0	0	0	0	0.091954	0.017956	0	0.088854	0	0	0	0.211448	0	0.037108	0	0.146428	0.043344	0.032114	0	0.216972	0	0	0	0.02089	0.048208	0	0.02956	0.100404	0	0	0	0	0.03521	0	0.132684	0	0.01081	0.04931	1.1501	0.106698	0.048108	0	0	0.039584	0	0.039784	0.080664	0.074474	0.01565	0	0.025748	0	0.038218	0	0.00816	0.145194	0.091238	0.049706	0	0	5.68E-04	0.08162	0.104936	0	0.007026	0.050508	0	0	0.057468	0.023598	0	0	0.042632	0	0	0	0.041592	0	0.05058	0.145972	0.02683	0.075992	0.129488	0	0	0	0.002936	0	0	0	0	0.108372	0.037206	0	0	0	0.963062	0.379144	0.83469	0	0	0	0	0.056738	0.054608	0.133238	0.109898	0.040814	0.1004	0	0	0	0.18378	0.048576	0.080018	0.123906	0.084906	0.141968	0	0	0.026602	0.071476	0	0.054744	0.041882	0.00366	0	0.138492	0	0	0	0.061924
H105W	0.183446	0.09192	0	0	0.010422	0.642112	0	0	0	0.154318	0	0	0	1.44461	0.89088	0.937616	0.494984	0	0	0	0.136964	0.108242	0	0	0.230112	0.302788	0.22672	0	0.191498	0.013822	1.101142	0	0	0.164696	0.019956	0.005846	0	0.800934	0.88221	0.172906	0.170514	0	0.086994	0	0.275004	0.301008	0	0.024206	0	0	0.092804	0	0	0	0.044218	0	0.092322	0.119874	0	0	0	0.114794	0.67055	0.772194	0.064112	0.019944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013112	0.082386	0	0	0.058674	0.54583	0	0	0	0.107538	0	0.058876	0.02802	0	2	0	0.189794	1.061742	0	0	0.301788	0	0	0	0.00776	0	0	0	0	0	0	0.161672	0.132286	0	0	0	0	0.058282	0	0	0	0	0	5.38E-04	0	0	0.167522	0.052582	0	0	0	0.03293	0.067556	0.058022	0.003934	0	0.01939	0	0	0.221018	0.139586	0	0	0	0	0.178762	0.002792	0.13292	0.535778	0.208276	0	0.145344	0	0.008894	0.097044	0.11762	0	0.145596	0.027736	0	0.11458	0	0.189858	0.23135	0	0	0	0	0	0	0.127408	0.1186	0.252992	0	0	0.268266	0.193466	0	0.003276	0	0	0	0.013614	0.013572	0	0	0	0	0	0	0	0.012866	0.023944	0.009728	0	0.16665	0	0	0	0	0	0.195816	0.003332	0.014586	0	0	0.174642	0.147586	0	0	0.081672	0.139854	0	0	0	0	0.361832	0	0	0	0.0972	0.060652	0	0	0	0	0	0	0	0	0	0.075854	0	0	0	0	0	0	0	0.020256	0.268462	0.032984	0	0	0	0.020382	0.228728	0	0.031756	0
H49	0	0	0.069586	0.194714	0.12883	0	0.035772	0	0.062306	0.376458	0.011034	0.011254	0.181464	0	0	0	0	0.488112	0	0.06484	0	0	0	0.210528	0.100868	0.113304	0	0.021088	0	0.026262	0	0	0.058718	0	0.064534	0.439556	0.04246	0	0	0	0	0	0	0	0.009434	0	0.014124	0	0	0.060888	0.075428	0.49863	0.344126	0	0	0	0	0.034858	0.128018	0.009564	0.360992	0.031208	0	0	0.118394	0.051768	0.029992	0	0	0.032188	0	0	0	0	0	0.182524	0	0.115432	0	0.02426	0.004338	0.026224	0	0.046584	0	0	0	0	0.043356	0	0	0.114342	0	0	0	0	0.054098	0	0.086956	0.129694	0.023058	0	0	0	0.014548	0.092252	0	0	0	0.258208	0.231334	0.063806	0	0	0	0.027746	0.016026	0.03958	0	0.124574	0.04263	0	2	0	0	0.095766	0.214548	0.017222	0.021102	0	0	0.07194	0	0.037088	0	0.005102	0.052962	0.091978	0	0.0625	0	0	0.004326	0	0.038816	0	0	0	0.067218	0	0	0	0.069284	0	0	0.062746	0	0.073368	0.008208	0	0.082158	0	0.014642	0.843488	0	0.149346	0	0.03306	0	0.038846	0	0	0	0.13577	0	0	0	5.76E-04	0.146774	0.05569	0	0.352758	0.0292	0	0	0	0	0	0.052948	0	0	0	0	0.023236	0	0	0	0	0	0	0.080442	0.10752	0	0	0	0	0	0	0	0	0	0	0.05036	0	0	0	0	0	0.036164	0	0	0	0	0	0.083376	0.157612	0.379852	0	0	0.328756	0	0.02912	0.251198	0.313716	0.326216	0	0	0	0	0.187366	0.077916	0	0.042122	0.02881	0.38794	0	0	0	0	0	0.100928	0	0	0	0	0	0	0	0.208088	0	0.451812	0.574584	0.04592	0.036784	0	0.105118	0	0.05252	0	0	0.086834	0	0.004628	0.727296	0	1.35857	0
H84	0.024716	0.077476	0	0	0.062072	0.001412	0.013184	0	0	0.115462	0	0	0.023148	0.214184	0.11111	0.242646	0.016896	0	0.085644	0	0.345342	0.27301	0.046722	0.05733	0.102654	0.220906	0.25236	0	0.183478	0	0.23754	0.02599	0	1.158396	0	0.048562	0	0.089202	0.126402	0.239568	0.229996	0	0.974464	0	0.310864	0.337902	0	0	0.001454	0.060392	0.157702	0.014638	0	0.114944	0	0.053006	0.25528	0	0	0	0	0	0.204516	0.227034	0	0.059456	0	0	0	0	0	0.131894	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07253	0	0	0	0	0.017638	0	0	0	0	0	0	0	0	0	0	0	0	0.013196	0	0.012848	0.028538	0	0.08045	0.034132	0.06705	0.291564	0.24114	0	0	0	0.169398	0.0736	0	0	0.106782	0.189794	0	2	0.372788	0.085694	0	0	0	0.062302	0	0	0	0.061464	0	0	0	0	0.041024	0.067914	0.053846	0	0.13686	0	1.66E-04	0	0	0	0	0	0	0	0.147542	0	0	0.013084	0	0.11031	0.015352	0	0.160736	0	0	0	0	0.085756	0.223206	0.067936	0.076032	0.103036	0	0.00439	0.19391	0.006022	0	0.18544	0.023398	0	0	0.079756	0	0	0.134298	0.090612	0.853006	0	0.026356	0	0	0	0.596276	0	0	0	0	0	0	0.375936	0.241268	0.536224	0.028768	0	0.557508	0.289564	0.246332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52357	0	0	0	0.084348	0.063372	0	0.099376	0.080312	0.139372	0.139176	0.011304	0.110062	0.153306	0.089796	0.037326	0.12974	0	0.072846	0.169466	0	0.195762	0	0	0	0.087314	0.017044	0	0	0	0	0	0	0	0	0	0.035382	0.045698	0	0.013042	0.138794	0.008758	0.016614	0	0	0	0	0	0	0.014034	0.0316	0	0	0.050934	0
H91	0	0	0	0	0	1.024878	0	0	0	0.007068	0	0	0	1.433378	1.205428	1.227688	0.614752	0	0.026154	0	0.175384	0.361892	0	0	0.358454	0.47079	0.349856	0	0.38088	0	1.7269	0	0	0.225302	0.151872	0.110982	0	1.191394	1.439828	0.391604	0.41092	0	0.0432	0	0.309534	0.655628	0.005534	0	0	0.028294	0.175712	0	0	0.197354	0	0	0.265236	0	0	0	0	0.042822	1.241526	1.309268	0.002418	0.01609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009592	0	0.06296	0.112608	0.007564	0	0.033074	0	0	0.059944	0.67216	0	0	0	0	0	0.045662	0	0	1.061742	0	0.372788	2	0	0	0.298786	0	0.009878	0	0	0	0	0	0	0	0	0.053512	0.016568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009738	0.09303	0	0.121296	0	0.022742	0.00894	0	0	0.062186	0	0.021274	0.271688	0.170148	0	0.046138	0	0	0.226536	0.041532	0.02859	0.915826	0.214808	0.031972	0.184296	0	0	0	0.028284	0	0.035224	0	0	0	0	0	0.22144	0	0	0	0	0	0	0.156084	0.33815	0.250658	0	0	0.199958	0.431126	0.234312	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011822	0	0	0	0.22371	0	0.038066	0	0	0.045006	0.147468	0.008148	0	0	0.04882	0	0	0.005736	0.092134	0.043352	0.328626	0	0	0	0	0.294388	0	0	0	0.138274	0	0	0	0	0	0.07248	0	0	0	0	0	0	0	0	0	0	0	0	0.059928	0.218382	0	0.099222	0.02685	0	0.180982	0.02001	0	0	0
H95	0	0.099704	0	0.122538	0	0	0	0	0	0	0.12249	0	0.786338	0	0	0	0	0	0	0.124554	0	0.040478	0.023088	0	0	0.056164	0.005602	0	0	0	0	0.049464	0	0.06124	0.037602	0	0	0	0	0	0	0.281978	0	0	0.264118	0.066074	0	0.090868	0.069836	0.081626	0	0	0.34658	0.127202	0	0.147336	0.087514	0	0.288804	0	0.620934	0	0.080876	0.040442	0.125544	0.00399	0.003386	0	0	0.038056	0.030688	0	0.027752	0	0	0.036138	0.0149	0	0	0.00507	0.041006	0	0	0	0.02238	0	0	0	0	0	0	0	0	0	0.112482	0.01194	0.080422	0	0	0	0	0	0	0	0.087412	0.21629	0.030826	0	0	0.15608	0.198968	0.01764	0.011666	0	0	0	0.00413	0.026434	0.017408	0.057794	0	0	0.095766	0.085694	0	2	0.306814	0	0.068798	0.109874	0	0	0.20003	0.006888	0.085488	0.049006	0.049948	0.093924	0.018478	0.142094	0.09835	0.085776	0	0	0.033766	0	0.018108	0.026718	0.05905	0	0.056622	0	0	0	0	0.057248	0.223728	0.579546	0	0	0.166082	0	0	0	0	0.04651	0	0	0	0.123506	0.003022	0	0.08495	0	0.021112	0.150842	0.10338	0.064588	0	0.001282	0	0	0	0	0.052488	0.034442	0.141782	0	0	0	0	0	0	0	0	0	0	0.024338	0.01062	0.023136	0	0	0	0.109344	0.098514	0	0	0	0	0.05532	0.06165	0	0	0	0	0	0	0	0	0	0	0	0.020834	0	0.680486	0.89349	0.621582	0.035116	0.005622	0	0.03857	0.88541	0	0	0.326624	0.002508	0.23316	0	6.08E-04	0	0.119994	0	0	0	0	0.081818	0.066134	0.01639	0	0	0	0	0.16467	0	0.041618	0	0	0	0	0.163844	0.030518	0	0.174242	0.475416	0.102346	0.150618	0.163376	0.050432	0.113072	0.131204	0.111778	0.08308	0	0	0	0	0
H99	0.004478	0	0	0.01243	0.041988	0	0.124068	0.072236	0.25168	0	0.142218	0	0.177738	0	0	0	0	0.007934	0.064524	0.148448	0.035254	0	0	0.093346	0.051214	0.05412	0	0.022366	0	0	0	0.14498	0	0.031652	0.050274	0.182204	0	0	0	0	0	0.088014	0	0.066022	0	0	0	0	0	0	0	0.094316	0.455166	0.013762	0	0.037186	0	0	0.257758	0	0.234484	0	0	0	0.029046	0	0.00359	0.038624	0.027804	0.018966	0.029506	0	0	0.122308	0	0.025032	0	0	0	0	0	0.033128	0.062786	0	0.092396	0.040236	0	0.017652	0.115526	0.072502	0	0	0.136226	0	0	0	0	0.022024	0.008804	0.030228	0.045996	0	0	0.010296	0.026766	0	0	0	0.014164	0	0	0	0	0	0.131366	0.088118	0.043254	0.281946	0	0	0.08749	0	0.214548	0	0	0.306814	2	0	0	0.201706	0.047476	0.0171	0.045502	0	0	0	0.121234	0.13442	0	0.042686	0.086604	0.267444	0	0	0	0	0	0.025492	0	0.130236	0.099278	0.042924	0.084124	0.07152	0.188366	0	0.037718	0.039212	0	0.061976	0	0	0.105746	0.122008	0.00515	0.028124	0	0.072962	0	0	0	0	0.150012	0.099274	0	0	0	0.111476	0.124628	0.096414	0	0	0	0.079472	0.044626	0	0.019182	0	0	0	0	0.021754	0	0.058598	0	0	0.012146	0.071534	0	0	0	0	0.061742	0	0	0.132686	0	0.056968	0	0	0	0	0.018274	0.088984	0.014316	0	0	0.089728	0	0	0	0	0.044142	0.025648	0.207294	0.236308	0.212828	0	0	0.03802	0.004374	0.09663	0.200836	0.069906	0.138232	0	0	0.19285	0	0.100104	0	0	0	0	0.037096	0.073948	0.013956	0	0.113604	0	0	0.03621	0.09296	0	0	0.024682	0.200846	0.125366	0	0.011356	0	0	0	0.07663	0	0	0.200928	0	0	0.111884	0	0.204862	0.206526	0	0.15416	0.126944	0
HI27	0	0.018816	0	0	0	0.390112	0	0.192806	0.096776	0	0	0.158558	0	0.299362	0.218102	0.199848	0	0	0	0	0.052258	0	0	0.018282	0	0	0	0.011712	0.041896	0	0.28154	0	0	0	0	0	0	0.366774	0.458944	0	0	0	0	0	0	0	0	0	0	0	0	0.008736	0	0.011602	0.073818	0	0	0.053644	0	0	0.09089	0	0.063348	0.033244	0	0	0.012652	0.14155	0	0	0.036848	0	0.23762	0.303938	0.004868	0.176054	0	0.23918	0.07139	0.145096	0.265452	0.293714	0.118968	0.108402	0.219884	0.207176	0.213606	0.239804	0.378114	0.145892	0.143994	0.15626	0.2281	0.148842	0.14791	0.331988	0.160428	0.246822	0.227174	0.12631	0.029316	0.304152	0.058064	0.067096	0.123726	0	0	0.01395	0.1883	0	0	0	0.202702	0	0.057418	0.098694	0.1031	0	0.033568	0	0.047314	0.301788	0.017222	0	0.298786	0	0	2	0	0	0	0	0	0	0.089852	0.116286	0	0	0	0	0	0.011146	0.072482	0	0	0.061136	0.028608	0.085912	0.061324	0.004354	0.083688	0.16727	0.040748	0.103126	0	0.016864	0	0.01727	0.058612	0.220992	0	0	0.141844	0.17888	0.014132	0	0.149158	0.081428	0.058292	0	0	0.078762	0	0	0	0.003518	0	0	0	0.02612	0	0	0.096222	0.071002	0	0	0	0	0	0	0	0.017012	0	0.1216	0.28115	0.169834	0.12702	0	0	0	0	0	0	0	0	0	0.13285	0.187924	0.288824	0	0	0.030328	0.150532	0.241212	0.129842	0.185672	0.014122	0.232066	0	0	0	0.115326	0	0	0	0	0	0	0	0	0	0	0	0	0.07943	0	0	0	0.079906	0	0.030672	0	0.051744	0	0	0	0	0.01183	0	0	0.07169	0.111522	0.231624	0	0.060598	0	0.249214	0.331212	0	0	0	0	0	0	0	0	0	0.073866	0.221738	0	0	0	0	0	0	0	0
HP301	0.109876	0	0.007468	0.864808	0.097084	0	0.058116	0	0.052996	0	0.041752	0	0.22066	0	0	0	0.078382	0.010902	0.18444	0	0	0	0	0.013502	0	0.134196	0	0.17016	0	0	0	0	0.206864	0	0.086474	0	0	0	0	0	0	0.199096	0	0	0.06131	0	0.056022	0.099824	0.170038	0.089604	0	0	0.017716	0	0.12677	0.104266	0.167538	0	0.019662	0.07771	0.19912	0	0	0	0.02321	0.032938	0	0	0	0	0	0	0	0.008936	0	0	0	0	0	0.067644	0	0	0	0	0	0	0	0	0.018922	0	0	0.008584	0	0	0	0	0	0	0	0	0	0.111474	0	0.038172	0	0	0.117274	0.274386	0.26564	0	0	0	0	0.137652	0.10355	0.091216	0.201718	0.114424	0.144622	0.11262	0	0	0.021102	0	0	0.068798	0	0	2	0	0	0	0.218378	0.12087	0.025588	0.472946	1.734772	1.704532	0.00396	0.228944	0.233412	0.050616	0	0	0	0	0.011588	9.92E-04	0	0	0.003652	0	0	0.042386	0.14142	0	0	0.044694	0	0	0	0	0.078404	0.10063	0	0	0.19007	0.04895	0	0.110296	0.160048	0.276986	0	0	0.290252	0	0.106946	0.237866	0	0	0.140818	0	0.01073	0	0	0.112584	0	0.094716	0.017966	0.03362	0	0	0	0	0	0	0	0	0	0	0.023192	0.076348	0	0	0	0.095528	0	0	0	0	0.048558	0	0	0	0	0	0	0	0	0	0	0.005704	0	0	0.074358	0.116292	0.15667	0	0	0.028326	0.167302	0.255326	0	0	0.03177	0.017026	0	0	0	0	1.041298	0.012916	0.113334	0	0	1.04024	1.469776	0	0	0	0	0.041204	0.02803	0	0	0	0	0	0	0	0.062852	0.02339	0.0158	0.070986	0	0.02323	0.013394	0.026126	0	0	0.105606	0	0	0.03799	0	0.073196	0
HY	0	0.057536	0	0	0.016766	0	0	0	0	0.002046	0.080178	0	0	0	0	0.00378	0	0	0.032688	0.063838	0.276788	0.270576	0	0.01711	0.259302	0	0.323776	0.094728	0.20873	0	0.059554	0	0.234202	0	0.170946	0.01141	0.096838	0.097566	0.045374	0.32593	0.320408	0.081596	0	0	0	0.216926	0	0	0	0	0.101086	0.021056	0.125006	1.263588	0.17259	0	0.17028	0.114332	0	0.06477	0.086412	0.153482	0.070626	0.168204	0	0.037034	6.42E-04	0	0	0	0.114596	0	0	0	0	0	0	0	0	0	0.098318	0	0	0	0	0	0.024676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0956	0.015296	0.021492	0	0.123848	0.067894	0	0.04841	0.0601	0.07526	0.048112	0	0.151128	0.115742	0	0	0	0	0	0	0	0	0.062302	0.009878	0.109874	0.201706	0	0	2	0	0.251542	0.061914	0.048138	0.20171	0	0	0	0.00594	0.21301	0.040664	0	0	0.034916	0.10959	0	0	0	0	0	0.03929	0	0.069376	0.10225	0	0	0.010714	0.166996	0.0892	0	0	0.014072	0	0.152978	0.074206	0	0.118302	0.164468	0.028938	0	0.075818	0.034536	0.179662	0	0	0.110046	0.033728	0.04072	0.23944	0	0	0	0	0.098558	0	0	0	0	0.0483	0	0.037776	0	0	0	0	0	0	0.26105	0.295428	0.045996	0.08276	0	0	0.330266	0.30699	0	0	0	0	0	0	0	0	0	0	0	0	0.003964	0	0.05092	0.015862	0	0.082638	0	0	0	0	0	0	0	0	0.03543	0.023756	0.10252	0	0.082034	0.173324	0	0.157028	0.275642	0.063386	0	0.18494	0	0	0.070134	0.06172	0	0.015824	0.022474	0	0	0	0	0	0	0	0	0	0	0.147646	0.10367	0.114706	0.134704	0.03324	0.086086	0.046416	0.0338	0	0.064872	0.001966	0	0	0.10777	0	0.088436	0
I137TN	0.086796	0	0.038788	0	0	0	0.085774	0.088846	0.183814	0.018388	0.040634	0.052056	0	0	0	0	0	0	0.08082	0	0	0	0.032936	0.032384	0	0.058722	0	0	0	0	0	0.076776	0	0.02908	0	0.027926	0.039338	0	0	0	0	0	0	0	0	0	0.059914	0.017142	0	0.07676	0	0	0	0	0	0	0	0.035386	0	0.203268	0	0	0	0	0.16239	0	0	0.053666	0.02925	0.074202	0	0.01699	0	0.07416	0.055752	0.248994	0.163322	0	0.043818	0.081946	0.115968	0.104378	0	0.098622	0	0	0	0.038398	0.024862	0	0.028114	0.251016	0.275234	0.3116	0.184644	0.045242	0.100168	0.040356	0.023472	0.203918	0.3483	0.084974	0	0	0.080594	0.015138	0.059952	0.037026	0.155934	0.05108	0.010608	0	0	0.00451	0.23143	0.154618	0.09338	0	0.109802	0.038878	0	0	0	0	0	0	0.047476	0	0	0	2	0.111168	0	0	0	0	0	0	0.103424	0	0.07185	0	0	0.088626	0.087224	0.081946	0.092034	0.019268	0.115808	0.16911	5.86E-04	0	0	0	0	0.10545	0.149126	0	0.171224	0.067094	0	0.01719	0.058796	0.057494	0.047118	0	0.170564	0	0	0	0	0	0	0	0	0	0	0.08144	0	0	0.10625	0	0.128102	0.005186	0	0.032498	0	0.005848	0.100114	0	0	0.275304	0.232842	0.140876	0.186066	0.2008	0.263722	0	0	0	0.015054	0.201914	0	0	0	0	0.315578	0.140256	0.269804	0	0.00896	0.28788	0.051694	0.19847	0.264428	0.085296	0.185882	0	0.055118	0	0	0	0	0	0	0.010154	0.014106	0.170778	0	0.005938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043254	0	0	0	0.159544	0.095886	0.076746	0.129464	0.091694	0	0.07841	0.042944	0.080002	0.240174	0	0.00526	0.107868	0.012704	0.003174	0	0.031442	0	0.070518	0	0	0.106768	0	0	0	0	0.158446	0.01397	0
I205	0.069608	0.017066	0.264148	0	0.08766	9.20E-05	0.042028	0.063308	0	0	0.0545	0	0	0	0.11179	0	0	0	0	0.213014	0.092154	0.131802	0.054844	0.035574	0.31413	0.151782	0.187794	0.138626	0.192868	0.036954	0.034096	0.198832	0.042988	0	0.293266	0.02188	0.086618	0	0	0.148882	0.09217	0	0	0	0	0.10681	0.03506	0.080548	0	0.033706	0.115498	0	0	0.032474	0	0	0	0	0	0.049318	0	0.320518	0	0	0.025288	0	0	0	0	0	0.001228	0.014722	0	0	0.054946	0.038504	0	0	0.00245	0	0	0	0.011988	0	0	0.008728	0	0	0	0.090454	0	0	0.168964	0.11138	0.20446	0	0	0	0.058556	0	0	0	0	0	0.009424	0	0	0	0	0.33926	0.402304	0.115208	0	0.013136	0	0	0	0	0	0	0	0.00776	0.07194	0	0	0	0.0171	0	0	0.251542	0.111168	2	0.14099	0	0	0	0	0	0.168742	0.032288	0	0	0.099964	0	0.046066	0	0	0	0.13174	0.007626	0.019134	0	0	0.054476	0	0.087574	0	0.13168	0.06711	0	0	0.23234	0	0	0.065428	0	0	0.074438	0.139632	0	0	0.133332	0.087642	0.164422	0	0.15561	0.015044	0	0.015126	0.002746	0	0	0.004594	0	0.017702	0	0	0	0	0	0.006592	0	0	0	0	0	0	0.13487	0.2077	0.11717	0	0	0.096452	0.16189	0.110444	0.038248	0.08647	0	0	0	0	0	0	0	0.044744	0.010422	0.136082	0	0	0.095938	0.07389	0.180586	0.10013	0.022956	0	0	0.01607	0.144198	0.051234	0.403342	0	0	0	0.001634	0	0.085416	0.20257	0.276946	0.00353	0	0	0	0	0.13465	0.352548	0	0	0.15674	0.057454	0.098526	0	0	0	0.041112	0	0.106238	0	0	0	0	0.050598	0.07799	0.158306	0	0.09825	0	0	0.010308	0	0.226628	0	0.086686	0.083174	0.050428	0.012636	0.103044	0.120358
I29	0	0.163868	0.04633	0.045528	0.104612	0	0	0.06055	0	0	0.115672	0	0.121676	0.00365	0	0	0	0.004708	0.22496	0	0.059266	0.074376	0.133054	0.01524	0.08322	2.92E-04	0.143192	0	0	0.009792	0	0.166268	0	0	0.067746	0	0	0	0	0.070006	0.134588	0.063126	0	0	0	0.176	0.002066	0	0	0	0	0	0	0.16572	0.15051	0.028374	0.020654	0	0.079564	0	0.104798	0.116702	0.041406	0.044472	0.156104	0.061642	0	0	0	0	0.0637	0.036686	0	0	0	0	0	0	0	0	0.080598	0	0	0	0	0.069236	0	0	0.11044	0.217914	0.066762	0	0	0	0	0	0.073164	0.059204	0	0	0	0	0	0.159978	0.095622	0.047098	0	0.073894	0.229262	0	0.038362	0.065396	0	0	0.186346	0	0.019898	0.199738	0.450324	0	0	0	0	0	0	0.20003	0.045502	0	0.218378	0.061914	0	0.14099	2	0.208466	0.084868	0.329616	0.222446	0.199354	0.411264	0.385968	0.340346	0.139138	0	0.016748	0	0	0	0	0	0	0.03384	0	0	0.280376	0.108668	0.186296	0.062342	0.125712	0	0.046318	0.37206	0	0	0	0	0.234516	0.030842	0.002738	0.07711	0.008948	0	0.090544	0	0.296232	0.084114	0	0	0.076362	0.029934	0.018028	0	0	0.063286	0	0	0	0.248078	0	0.045568	0	0.018428	0	0	0	0.193634	0	0	0	0.085956	0	0.209546	0.1748	0	0.064888	0.052304	0	0	0	0.020776	0	0	0	0	0	0	0	0	0.00202	0	0.03461	0.010316	0	0	0	0.08474	0	0.080392	0	0.056626	0.228262	0.28296	0.008256	0.073936	0.131882	0.171608	0.183718	0.319134	0	0.10312	0.076354	0.361386	0	0	0	0	0.31384	0.329674	0.040206	0	0	0	0	0.14758	0.081764	0	0	0.078836	0	0.11587	0	0	0	0	0.10858	0	0	0.082934	0.116542	0	0.032012	0	0.108744	0.062334	0	0	0	0.030782
IA2132	0.163308	0.204694	0	0.171718	0.112698	0	0	0	0.204528	0	0.21415	0	0.150494	0	0	0	0.127488	0	2.18E-04	0.068032	0.123868	0	0.11694	0.123382	0.017868	0.07987	0	0	0	0.156516	0	0.066532	0	0.035464	0	0.088088	0	0	0	0	0	0.045992	0.023302	0	0.080162	0.063086	0.099774	0.287944	0.113602	0.043968	0.0178	0	0	0.078826	0	0.119448	0.17559	0	0.021552	0.084142	0.091418	0.054686	0	0	0.24633	0.169234	0	0	0	0	0	0	0	0	0.01488	0	0	0.01561	0	0	0	0	0	0	0	0	0	0.058288	0.034402	0.009026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051712	0	0	0.150946	0	0	0.228406	0.098052	0.068592	0.105514	0	0.088038	0.110406	0.13649	0.25254	0.044884	0	0.037088	0.061464	0	0.006888	0	0	0.12087	0.048138	0	0	0.208466	2	0.567472	0.035796	0.227804	0.210714	0.612924	0.709406	0.514872	0.078846	0	0	0.144078	0	0	0	0	0	0	0	0.063492	0.045402	0.104912	0	0	0.12914	0.058616	9.38E-04	0.217324	0.146494	0	0	0	0.155286	0	0.05935	0.067184	0.178216	0.059272	0.072122	0.199706	0.013856	0.055778	0	0.01653	0	0	0.008282	0	0	0	0.067454	0	0	0.230726	0.143586	0.122628	0.160834	0	0	0	0	0.05687	0	0	0	0	0	0.266746	0.101882	0	0	0.003428	0	0	0	0	0.188282	0.016192	0	0	0	0	0	0	0	0.0407	0	0	0	0	0.08055	0.30736	0.080796	0.221052	0	0.150874	0.0967	0.921462	0.115816	0.13003	0	0.150906	0.072184	0.189722	0.101122	0	0.024706	0.180796	0.0603	0.021024	0.032016	0.091088	0.001666	0	0.12552	0	0	0.040748	0	0.052636	0	0	0	0	0	0.115672	0	0.200338	0.142484	0.037362	0.291682	0	0	0.145228	0.101886	0	0	0	0.077882	0	0.137374	0	0.18502	0
IA5125	0.214012	0	0.147518	0	0.120072	0	0.04467	0.134962	0.001616	0.002396	0.10512	0	0.102712	0	0	0	0.149976	0.03148	0.055488	0.023784	0	0	0	0.068534	0	0	0	0	0	0	0	0.382846	0.042272	0	0	0	0	0	0	0	0	0.093528	0	0	0	0	0	0.09515	0.06989	0.267614	0.091408	0	0	0.094628	0.024826	0.13973	0.074018	0.010672	0.007882	0.114096	0	0.067436	0	0	0.305352	0.226736	0	0.04023	0.042994	0	0.056446	0	0.10108	0	0	0	0	0.014514	0.063502	0.172682	9.56E-04	0	0.001242	0.115134	0	0	0	0.185966	0.010052	0	0	0	0	0	0	0.021554	0	0.003588	0.029588	0	0	0	0.097212	0	0	0.19105	0	0.071582	0.039204	0.05092	0.06423	0.092674	0	0.16358	0.220062	0	0.012646	0.22769	0.14706	0	0	0	0	0	0	0.085488	0	0.089852	0.025588	0.20171	0	0	0.084868	0.567472	2	0	0	0	0.41236	0.501528	0.240872	0.155736	0	0	0	0	0	0	0	0	0.142628	0	0	0.070014	0.093322	0.005206	0	0.201238	0	0.018796	0.294398	0	0	0.066824	0	0.069098	0.065788	0	0.14255	0	0	0.149834	0.277086	0.051972	0	0	0	0.10989	0.09621	0.080776	0	0.00997	0	0	0	0.036818	0.198296	0.13336	0	0.139422	0	0	0	0	0	0.023254	0	0	0	0	0	0.014336	0	0	0	0	0	0	0	0	0.005224	0	0	0	0.009262	0	0	0	0.10674	0.16096	0.127784	0.017376	0	0.055766	0.275814	0.074606	0.086128	0	0	0.069766	0.717094	0.15054	0	0	0.145342	0.080908	0.15326	0.132042	0	9.12E-04	0	0.009722	0.10945	0	0	0.001456	0	0.088056	0.005134	0	0	0	0.118632	0	0	0	0.031144	0.048782	0.049914	0.035548	0	0	0	0.156028	0	0.013444	0.30762	0.171654	0	0.139176	0.120004	0.047132	0	0	0.041522	0	0
